filename,source_x,source_y,PSNR_Mag,PSNR_Real,PSNR_Imag,NMSE_dB
room_acoustic_data_room_0130.mat,-0.5,1.5176470588235293,23.526841958025244,26.255836505415484,26.0794866709989,-8.632286106420183
room_acoustic_data_room_0131.mat,-0.5,1.5294117647058822,23.77414081750156,26.491558846328704,26.341308029556586,-8.67825677494012
room_acoustic_data_room_0132.mat,-0.5,1.5411764705882354,23.910421529135178,26.63032694052879,26.482138140792394,-8.7082545631424
room_acoustic_data_room_0133.mat,-0.5,1.5529411764705883,23.90917326434776,26.65978385681923,26.468659155739477,-8.69676891526227
room_acoustic_data_room_0134.mat,-0.5,1.5647058823529412,23.79334263821956,26.589862840364308,26.33237270802335,-8.666812563331284
room_acoustic_data_room_0135.mat,-0.5,1.576470588235294,23.556658855119377,26.40666147639677,26.07179503162767,-8.611314471062322
room_acoustic_data_room_0136.mat,-0.5,1.588235294117647,23.179685220718728,26.076981449613474,25.671256710431408,-8.508634190948145
room_acoustic_data_room_0137.mat,-0.5,1.6,22.955851021556985,25.862705297432992,25.44065125315278,-8.438856816254438
room_acoustic_data_room_0138.mat,-0.5,1.611764705882353,23.408517759770092,26.24836540478013,25.912476585092588,-8.578587135150485
room_acoustic_data_room_0139.mat,-0.5,1.6235294117647059,23.699498208592026,26.464923304584755,26.23747964308595,-8.648149202391377
room_acoustic_data_room_0140.mat,-0.5,1.6352941176470588,23.852192156997432,26.542214176255342,26.435699218523077,-8.673849730565932
room_acoustic_data_room_0141.mat,-0.5,1.6470588235294117,23.861417152432995,26.511637098606492,26.470166460780675,-8.651717097829529
room_acoustic_data_room_0142.mat,-0.5,1.6588235294117648,23.74880146284433,26.39117553694884,26.364446786291573,-8.603582044776756
room_acoustic_data_room_0143.mat,-0.5,1.6705882352941177,23.515018447639974,26.180015168277713,26.121286750101657,-8.529512705230655
room_acoustic_data_room_0144.mat,-0.5,1.6823529411764706,23.154892720850473,25.850062284282203,25.748535296067885,-8.422500171392727
room_acoustic_data_room_0145.mat,-0.5,1.6941176470588235,22.715548618331674,25.43575061503162,25.310447962247068,-8.283766687616323
room_acoustic_data_room_0146.mat,-0.5,1.7058823529411764,23.20148887264192,25.900398235889867,25.812803899259094,-8.436282824043712
room_acoustic_data_room_0147.mat,-0.5,1.7176470588235293,23.528392934638198,26.229754058536514,26.15482412626044,-8.520226118585917
room_acoustic_data_room_0148.mat,-0.5,1.7294117647058824,23.722899337238967,26.43926239504731,26.360531036102095,-8.56554313458796
