filename,source_x,source_y,PSNR_Mag
room_acoustic_data_room_3524.mat,5.0,2.2941176470588234,16.02735837397077
room_acoustic_data_room_3525.mat,5.0,2.3058823529411763,16.02735837397077
room_acoustic_data_room_3526.mat,5.0,2.3176470588235296,16.02735837397077
room_acoustic_data_room_3527.mat,5.0,2.3294117647058825,16.02735837397077
room_acoustic_data_room_3528.mat,5.0,2.3411764705882354,16.02735837397077
room_acoustic_data_room_3529.mat,5.0,2.3529411764705883,16.02735837397077
room_acoustic_data_room_3530.mat,5.0,2.364705882352941,16.02735837397077
room_acoustic_data_room_3531.mat,5.0,2.376470588235294,16.02735837397077
room_acoustic_data_room_3532.mat,5.0,2.388235294117647,16.02735837397077
room_acoustic_data_room_3533.mat,5.0,2.4,16.02735837397077
room_acoustic_data_room_3534.mat,5.0,2.411764705882353,16.02735837397077
room_acoustic_data_room_3535.mat,5.0,2.4235294117647057,16.02735837397077
room_acoustic_data_room_3536.mat,5.0,2.4352941176470586,16.02735837397077
room_acoustic_data_room_3537.mat,5.0,2.447058823529412,16.02735837397077
room_acoustic_data_room_3538.mat,5.0,2.458823529411765,16.02735837397077
room_acoustic_data_room_3539.mat,5.0,2.4705882352941178,16.02735837397077
room_acoustic_data_room_3540.mat,5.0,2.4823529411764707,16.02735837397077
room_acoustic_data_room_3541.mat,5.0,2.4941176470588236,16.02735837397077
room_acoustic_data_room_3542.mat,5.0,2.5058823529411764,16.02735837397077
room_acoustic_data_room_3543.mat,5.0,2.5176470588235293,16.02735837397077
room_acoustic_data_room_3544.mat,5.0,2.5294117647058822,16.02735837397077
room_acoustic_data_room_3545.mat,5.0,2.541176470588235,16.02735837397077
room_acoustic_data_room_3546.mat,5.0,2.552941176470588,16.02735837397077
room_acoustic_data_room_3547.mat,5.0,2.5647058823529414,16.02735837397077
room_acoustic_data_room_3548.mat,5.0,2.5764705882352943,16.02735837397077
room_acoustic_data_room_3549.mat,5.0,2.588235294117647,16.02735837397077
room_acoustic_data_room_3550.mat,5.0,2.6,16.02735837397077
room_acoustic_data_room_3551.mat,5.0,2.611764705882353,16.02735837397077
room_acoustic_data_room_3552.mat,5.0,2.623529411764706,16.02735837397077
room_acoustic_data_room_3553.mat,5.0,2.635294117647059,16.02735837397077
room_acoustic_data_room_3554.mat,5.0,2.6470588235294117,16.02735837397077
room_acoustic_data_room_3555.mat,5.0,2.6588235294117646,16.02735837397077
room_acoustic_data_room_3556.mat,5.0,2.6705882352941175,16.02735837397077
room_acoustic_data_room_3557.mat,5.0,2.6823529411764704,16.02735837397077
room_acoustic_data_room_3558.mat,5.0,2.6941176470588237,16.02735837397077
room_acoustic_data_room_3559.mat,5.0,2.7058823529411766,16.02735837397077
room_acoustic_data_room_3560.mat,5.0,2.7176470588235295,16.02735837397077
room_acoustic_data_room_3561.mat,5.0,2.7294117647058824,16.02735837397077
room_acoustic_data_room_3562.mat,5.0,2.7411764705882353,16.02735837397077
room_acoustic_data_room_3563.mat,5.0,2.7529411764705882,16.02735837397077
room_acoustic_data_room_3564.mat,5.0,2.764705882352941,16.02735837397077
room_acoustic_data_room_3565.mat,5.0,2.776470588235294,16.02735837397077
room_acoustic_data_room_3566.mat,5.0,2.788235294117647,16.02735837397077
room_acoustic_data_room_3567.mat,5.0,2.8,16.02735837397077
room_acoustic_data_room_3568.mat,5.0,2.8117647058823527,16.02735837397077
